radio,mcc,net,area,cell,unit,lon,lat,range,samples,changeable,created,updated,averagesignal
NR,234,15,124611,36110371,-1,-2.544,51.52,1784,13,1,1720011853,1732290378,0
NR,234,15,106190,94273965,-1,-0.4267,51.501,1000,5,1,1720059780,1720522717,0
NR,234,15,106191,16368035,-1,-0.4093,51.5158,1000,3,1,1720068787,1720522715,0
NR,234,15,106191,16368055,-1,-0.4167,51.5123,1000,3,1,1720068958,1720522715,0
NR,234,15,106190,94273966,-1,-0.425,51.5006,1000,1,1,1720073268,1720073268,0
NR,234,15,106190,40108047,-1,-0.4278,51.5012,1000,2,1,1720088954,1720522718,0
NR,234,15,106190,177864739,-1,-0.5907,51.4997,1000,12,1,1720091116,1720522722,0
NR,234,15,106190,73662479,-1,-0.6105,51.5027,1000,21,1,1720091154,1720522722,0
NR,234,15,124611,48988175,-1,-2.457,51.5005,548,29,1,1720096387,1743001749,0
NR,234,15,124611,34504729,-1,-2.4925,51.5057,950,36,1,1720096467,1743001749,0
NR,234,15,124611,196018201,-1,-2.5479,51.5439,610,50,1,1720096687,1743001750,0
NR,234,15,124611,196018211,-1,-2.5539,51.5498,575,36,1,1720096737,1747570819,0
NR,234,15,124610,92143641,-1,-2.5569,51.553,1384,30,1,1720096747,1747570819,0
NR,234,15,124611,35094543,-1,-2.5454,51.5212,729,31,1,1720866989,1728972863,0
NR,234,15,124611,35094563,-1,-2.551,51.5244,1443,25,1,1720867840,1747570802,0
NR,234,15,124610,53116963,-1,-2.5276,51.6132,1000,16,1,1721189680,1721423161,0
NR,234,15,124610,53116953,-1,-2.5259,51.6064,1000,16,1,1721190348,1742674037,0
NR,234,15,124610,50233379,-1,-2.5262,51.6044,1000,17,1,1721190427,1742674038,0
NR,234,15,124610,50233369,-1,-2.5286,51.5918,1000,21,1,1721190508,1742674038,0
NR,234,15,124610,79331363,-1,-2.5306,51.5865,2694,35,1,1721190608,1728972847,0
NR,234,15,124610,42860559,-1,-2.5337,51.5827,1000,4,1,1721190678,1721423162,0
NR,234,15,124610,42860569,-1,-2.5469,51.572,1183,44,1,1721190717,1728972847,0
NR,234,15,124610,92143631,-1,-2.5544,51.5648,1757,29,1,1721190828,1742674039,0
NR,234,15,124610,92143651,-1,-2.5611,51.5624,1333,45,1,1721190908,1732290378,0
NR,234,15,124611,34111523,-1,-2.5819,51.534,1000,12,1,1721191298,1745013063,0
NR,234,15,124610,104366115,-1,-2.426,51.5407,1000,8,1,1721401267,1721423164,0
NR,234,15,124610,149127193,-1,-2.4068,51.5409,1000,16,1,1721401433,1721423164,0
NR,234,15,124610,149127203,-1,-2.4231,51.5479,1000,9,1,1721401943,1721423164,0
NR,234,15,124610,62881807,-1,-2.441,51.5473,1000,12,1,1721402103,1721423164,0
NR,234,15,124610,62881817,-1,-2.4511,51.5479,1000,5,1,1721402173,1721423164,0
NR,234,10,114608,2536838,-1,-0.0097,51.4835,1000,1,1,1721726717,1721726717,0
NR,234,10,114768,20343245,-1,0.0037,51.5002,1000,1,1,1721641292,1721641292,0
NR,234,15,112306,17825827,-1,-0.0957,51.488,1000,4,1,1723013635,1723053363,0
NR,234,15,112306,150536217,-1,-0.0976,51.491,1000,3,1,1723013874,1723053363,0
NR,234,15,112306,63930385,-1,-0.0981,51.4919,1000,2,1,1723013973,1723053363,0
NR,234,10,114528,9833114063,-1,-0.1002,51.4935,1000,5,1,1723014042,1723053363,0
NR,234,15,112319,116883483,-1,-0.1012,51.495,1000,3,1,1723014240,1723053363,0
NR,234,15,124626,6930467,-1,-2.7107,51.3856,1000,23,1,1722670537,1723054810,0
NR,234,15,124626,6930447,-1,-2.6989,51.3898,1000,5,1,1722676043,1723054810,0
NR,234,15,124611,97845273,-1,-2.6528,51.4194,2867,13,1,1722676214,1723054810,0
NR,234,15,124611,2654233,-1,-2.6233,51.4457,1000,10,1,1722676867,1723054810,0
NR,234,15,124611,2654243,-1,-2.617,51.4491,1000,43,1,1722676933,1725721573,0
NR,234,15,124611,33718297,-1,-2.6048,51.4803,1000,25,1,1722677333,1725992643,0
NR,234,15,124611,15826979,-1,-2.5696,51.4916,1687,34,1,1722677577,1738763042,0
NR,234,15,124611,7897123,-1,-2.589,51.4888,1000,14,1,1722677606,1725992643,0
NR,234,15,124611,184483875,-1,-2.586,51.4906,1000,4,1,1722677634,1723054811,0
NR,234,15,124611,33783843,-1,-2.5836,51.4925,1000,3,1,1722677670,1723054811,0
NR,234,15,124611,184483855,-1,-2.5805,51.4973,500,25,1,1722677712,1738763042,0
NR,234,15,124611,59473945,-1,-2.5751,51.5107,1814,25,1,1722677863,1738763042,0
NR,234,15,124611,1409059,-1,-2.5742,51.5112,1000,13,1,1722677929,1738763042,0
NR,234,15,124611,103055385,-1,-2.5715,51.5267,1000,3,1,1722678111,1725992643,0
NR,234,10,101056,241232334,-1,-1.281,52.0044,1000,2,1,1723007732,1723242974,0
NR,234,15,124611,99123225,-1,-2.5247,51.5065,1000,19,1,1723633726,1743001749,0
NR,234,15,124611,36110351,-1,-2.5416,51.505,1000,9,1,1723633844,1723925643,0
NR,234,15,124611,34537507,-1,-2.5445,51.4999,1000,20,1,1723633904,1723925643,0
NR,234,15,124611,34537497,-1,-2.5427,51.4961,1000,4,1,1723634144,1723925643,0
NR,234,15,124611,155811865,-1,-2.5417,51.4927,1000,5,1,1723634196,1723925643,0
NR,234,15,124611,15826959,-1,-2.5503,51.4882,1000,28,1,1723634214,1723925643,0
NR,234,15,124611,15826969,-1,-2.5606,51.4776,1000,11,1,1723634384,1723925643,0
NR,234,15,124611,203030543,-1,-2.5641,51.4712,1000,14,1,1723634434,1723925644,0
NR,234,15,124611,203030553,-1,-2.5688,51.4686,1000,2,1,1723634464,1723925643,0
NR,234,15,124611,203030563,-1,-2.574,51.4664,1000,8,1,1723634484,1723925643,0
NR,234,15,124611,148570147,-1,-2.5793,51.4624,1000,9,1,1723634534,1723925644,0
NR,234,15,124611,148570137,-1,-2.5813,51.4608,1000,3,1,1723634554,1723925643,0
NR,234,15,124611,194183183,-1,-2.5849,51.4593,1000,2,1,1723634640,1723925643,0
NR,234,15,124611,102957071,-1,-2.5952,51.4566,1000,18,1,1723634954,1725992642,0
NR,234,15,124611,102957081,-1,-2.5972,51.4507,1000,60,1,1723635044,1725721574,0
NR,234,15,124611,194150435,-1,-2.5873,51.4596,1000,1,1,1723650630,1723650630,0
NR,234,15,124611,48070681,-1,-2.4995,51.5155,2837,9,1,1723651160,1728972861,0
NR,234,15,124611,61112355,-1,-2.5256,51.5231,1242,17,1,1723651371,1743001749,0
NR,234,15,124610,72941583,-1,-2.5251,51.5694,1925,50,1,1723870622,1747570819,0
NR,234,15,124610,72941593,-1,-2.5073,51.5814,1574,22,1,1723870671,1747570819,0
NR,234,15,124610,49217561,-1,-2.4835,51.5983,802,37,1,1723870711,1747570819,0
NR,234,15,124610,49217551,-1,-2.4611,51.6217,2033,27,1,1723870771,1747570818,0
NR,234,15,124610,49381401,-1,-2.4546,51.6313,3058,26,1,1723870851,1747570818,0
NR,234,15,124610,49381391,-1,-2.4397,51.649,1359,50,1,1723870971,1747570818,0
NR,234,15,124610,54231065,-1,-2.4228,51.6603,2292,44,1,1723871021,1728972886,0
NR,234,15,124610,54198307,-1,-2.3209,51.7612,1059,38,1,1723871411,1723925668,0
NR,234,15,124723,124878863,-1,-2.2426,51.8108,1000,6,1,1723871681,1723925647,0
NR,234,15,124723,50888729,-1,-2.195,51.84,3207,41,1,1723871851,1747570816,0
NR,234,15,124723,50888719,-1,-2.186,51.8463,2563,42,1,1723871941,1747570816,0
NR,234,15,157346,70320163,-1,-2.0592,52.3532,1755,50,1,1723874321,1747570811,0
NR,234,15,157346,138379289,-1,-2.0038,52.3538,1016,33,1,1723874421,1728972874,0
NR,234,15,157346,138379279,-1,-1.9896,52.3546,1000,15,1,1723874441,1747570811,0
NR,234,15,157346,35651619,-1,-1.9801,52.356,717,28,1,1723874451,1747570811,0
NR,234,15,157346,35651599,-1,-1.9691,52.3582,1435,21,1,1723874481,1747570811,0
NR,234,15,157346,53706787,-1,-1.951,52.3616,1000,18,1,1723874521,1747570811,0
NR,234,15,157346,53706767,-1,-1.9401,52.3604,1029,37,1,1723874541,1747570811,0
NR,234,15,157346,53706777,-1,-1.9204,52.355,1000,6,1,1723874601,1723925654,0
NR,234,15,157346,77234211,-1,-1.873,52.3534,1184,36,1,1723874701,1747570810,0
NR,234,15,157346,61669391,-1,-1.8008,52.2041,1000,4,1,1723897178,1723925663,0
NR,234,15,157346,47874083,-1,-1.8292,52.2078,1000,19,1,1723897238,1723925663,0
NR,234,15,157346,61669401,-1,-1.8733,52.206,1000,4,1,1723897378,1723925663,0
NR,234,15,124610,54198297,-1,-2.3316,51.7524,1000,5,1,1723900038,1723925668,0
NR,234,15,124610,54231055,-1,-2.4155,51.6642,1431,41,1,1723900378,1747570818,0
NR,234,15,124611,4505635,-1,-2.5208,51.5172,1000,5,1,1723974324,1724016609,0
NR,234,15,124611,34504719,-1,-2.467,51.5029,1929,32,1,1723974454,1734437728,0
NR,234,15,124611,50364431,-1,-2.3546,51.5019,1000,12,1,1723974824,1724608097,0
NR,234,15,124611,3539232,-1,-2.4176,51.4978,1000,6,1,1723995761,1724016637,0
NR,234,15,124611,84082703,-1,-2.3579,51.5012,1000,12,1,1724406626,1724608097,0
NR,234,15,124611,50364451,-1,-2.3782,51.5001,2518,9,1,1724406637,1743001748,0
NR,234,15,124725,127598627,-1,-1.3228,51.0733,1000,14,1,1724411127,1724608114,0
NR,234,15,124725,127598617,-1,-1.3216,51.0722,1000,3,1,1724411177,1724608114,0
NR,234,15,124703,63799311,-1,-1.6946,50.7372,1000,1,1,1724500889,1724500889,0
NR,234,15,106193,72056867,-1,-0.0161,51.5997,1000,2,1,1724648114,1724698505,0
NR,234,10,116608,218464781,-1,-3.0083,51.575,1000,1,1,1723899679,1723899679,0
NR,234,30,112292,17219599,-1,-0.7104,51.1494,1000,3,1,1724567946,1725147737,0
NR,234,15,124610,49381411,-1,-2.4414,51.6668,2153,37,1,1725083352,1725185116,0
NR,234,15,124610,49217571,-1,-2.4903,51.6084,1000,6,1,1725089980,1725185117,0
NR,234,15,124610,79331353,-1,-2.5188,51.5945,1000,7,1,1725090133,1725185117,0
NR,234,15,124611,1736739,-1,-2.5822,51.5421,1000,11,1,1725693387,1745013063,0
NR,234,15,124611,1736729,-1,-2.5832,51.5415,1000,18,1,1725693407,1745013063,0
NR,234,15,124611,132382735,-1,-2.5931,51.5346,1000,21,1,1725693447,1745013063,0
NR,234,15,124611,132382755,-1,-2.6007,51.5313,1000,21,1,1725693477,1745013063,0
NR,234,15,124611,61571107,-1,-2.6249,51.5234,1000,5,1,1725693547,1725721572,0
NR,234,15,124611,49119247,-1,-2.6464,51.5153,1676,46,1,1725693617,1745013063,0
NR,234,15,124611,62685219,-1,-2.6608,51.5083,1000,21,1,1725693687,1745013063,0
NR,234,15,124611,62685209,-1,-2.6803,51.4968,1000,10,1,1725693727,1725721572,0
NR,234,15,124611,8306723,-1,-2.6857,51.4951,4803,23,1,1725693876,1745013063,0
NR,234,15,124611,8306713,-1,-2.6794,51.4852,1000,4,1,1725693953,1725721572,0
NR,234,15,124611,8306703,-1,-2.6675,51.4879,1000,2,1,1725694030,1725721572,0
NR,234,15,124611,2654245,-1,-2.6251,51.4515,1000,8,1,1725694582,1725721573,0
NR,234,15,124611,122159139,-1,-2.6056,51.4505,1000,2,1,1725694882,1725721573,0
NR,234,15,124611,2654223,-1,-2.6077,51.4488,1000,22,1,1725695590,1725721573,0
NR,234,15,124611,16252963,-1,-2.6074,51.4482,1000,6,1,1725695987,1725721574,0
NR,234,15,124611,102957091,-1,-2.6041,51.4596,1977,10,1,1725697356,1725992642,0
NR,234,15,112295,76480951,-1,0.1202,51.4926,1000,13,1,1725792471,1747096262,0
NR,234,15,112295,91422757,-1,0.1216,51.4954,1000,5,1,1725792461,1743793081,0
NR,234,15,112302,3424271,-1,0.0823,51.5007,2191,50,1,1725792481,1746983762,0
NR,234,15,112295,91423150,-1,0.1228,51.5,2158,21,1,1725792535,1727822642,0
NR,234,30,169011,8422064144,-1,0.1213,51.4965,1000,22,1,1725792561,1747687726,0
NR,234,30,169011,230064132,-1,0.1205,51.4965,1844,24,1,1725792551,1747687726,0
NR,234,30,169011,8422064141,-1,0.1217,51.4981,1000,21,1,1725792571,1740532627,0
NR,234,30,169011,429277184,-1,0.1171,51.498,1000,23,1,1725792591,1747687726,0
NR,234,30,169011,230064129,-1,0.1209,51.4973,595,27,1,1725792691,1747687726,0
NR,234,30,169011,9670115342,-1,0.1275,51.5038,1000,8,1,1725792701,1726502703,0
NR,234,30,169011,1478115329,-1,0.1299,51.5032,1000,12,1,1725792721,1726502703,0
NR,234,15,112295,18382873,-1,0.1566,51.496,1957,14,1,1725792831,1733154816,0
NR,234,15,106148,12059044,-1,0.1278,51.5001,1000,31,1,1725792891,1725814037,0
NR,234,15,106148,104694180,-1,0.1221,51.4975,1000,3,1,1725794095,1730434864,0
NR,234,30,169011,8621572103,-1,0.122,51.4962,1000,10,1,1725794135,1739584261,0
NR,234,15,106148,47743001,-1,0.1221,51.4975,1000,3,1,1725794165,1727133722,0
NR,234,15,106148,47743405,-1,0.1222,51.4975,1000,9,1,1725959454,1728525065,0
NR,234,15,112295,69501347,-1,0.1081,51.493,6296,19,1,1725959464,1745117109,0
NR,234,30,169011,429277187,-1,0.1146,51.4977,1000,22,1,1725959544,1747687726,0
NR,234,30,169011,1484570627,-1,0.1165,51.4955,841,27,1,1725959554,1747687726,0
NR,234,30,169011,8621277193,-1,0.1152,51.4981,883,27,1,1725959904,1747687726,0
NR,234,30,169011,8422064138,-1,0.1217,51.4967,1000,24,1,1725959914,1747687726,0
NR,234,30,169011,9676570639,-1,0.1135,51.4921,1483,29,1,1725959974,1747687725,0
NR,234,30,169011,8621277199,-1,0.116,51.4951,703,25,1,1725960044,1739584261,0
NR,234,30,169011,8621277190,-1,0.1205,51.4944,1000,10,1,1725960314,1739584261,0
NR,234,30,169011,8422064135,-1,0.1214,51.4969,1000,9,1,1725960364,1747687726,0
NR,234,30,169011,9012281352,-1,0.1216,51.4936,1000,6,1,1725961904,1747687726,0
NR,234,30,169011,1484570624,-1,0.114,51.4929,1064,21,1,1725962264,1747687726,0
NR,234,30,169011,8621277196,-1,0.1147,51.4991,888,41,1,1725962485,1740532627,0
NR,234,15,112295,91423130,-1,0.122,51.4961,1000,7,1,1725962504,1735413141,0
NR,234,15,112302,3015085,-1,0.0771,51.4923,3169,7,1,1725962574,1746928444,0
NR,234,15,124611,194101273,-1,-2.5976,51.457,1000,1,1,1725960747,1725960747,0
NR,234,15,124611,194101263,-1,-2.5986,51.4562,1000,5,1,1725960767,1725992642,0
NR,234,15,124611,70713379,-1,-2.5885,51.4892,1000,3,1,1725962067,1725992643,0
NR,234,15,124611,184483865,-1,-2.5832,51.4934,1000,11,1,1725962087,1725992643,0
NR,234,15,124611,46071833,-1,-2.5875,51.5033,1000,21,1,1725963167,1725992643,0
NR,234,15,112295,91422737,-1,0.1223,51.4973,1000,3,1,1726018510,1745281265,0
NR,234,30,169011,9012281361,-1,0.1221,51.493,1000,9,1,1726018870,1740496442,0
NR,234,15,112295,76480547,-1,0.1178,51.4924,888,32,1,1726019150,1747096262,0
NR,234,15,112295,69500943,-1,0.103,51.488,1463,22,1,1726019390,1747096262,0
NR,234,15,112302,9748505,-1,0.0279,51.5094,1000,21,1,1726019760,1744487282,0
NR,234,30,176011,9666969609,-1,-0.1503,51.543,1000,24,1,1726023243,1740532621,0
NR,234,30,176011,9666969606,-1,-0.1513,51.5432,1000,24,1,1726023253,1740496444,0
NR,234,30,176011,9666969607,-1,-0.152,51.5433,1000,14,1,1726023323,1740496444,0
NR,234,30,176011,9667985416,-1,-0.1518,51.5432,1000,11,1,1726023343,1737056824,0
NR,234,30,176011,9666969615,-1,-0.1523,51.5433,1000,18,1,1726023433,1737056823,0
NR,234,30,176011,9667985415,-1,-0.151,51.543,1000,12,1,1726023473,1740496444,0
NR,234,30,176011,1474969600,-1,-0.1525,51.5433,644,25,1,1726023774,1740532621,0
NR,234,30,176011,1474969603,-1,-0.1511,51.5431,1000,18,1,1726023824,1740532621,0
NR,234,30,176011,8602124304,-1,-0.1527,51.5421,1000,21,1,1726023894,1727683622,0
NR,234,30,175011,9805365265,-1,-0.1524,51.5415,1000,17,1,1726023924,1726349642,0
NR,234,30,175011,9805365259,-1,-0.153,51.5414,1000,16,1,1726023984,1737056823,0
NR,234,30,175011,9666986001,-1,-0.1493,51.5431,1000,14,1,1726024084,1740532621,0
NR,234,30,174011,229228548,-1,-0.1529,51.5434,1000,8,1,1726024294,1726661643,0
NR,234,30,175011,1613365248,-1,-0.1528,51.5433,1000,20,1,1726024474,1737056823,0
NR,234,30,176011,9666969616,-1,-0.152,51.5422,1000,5,1,1726024604,1726349642,0
NR,234,30,176011,1474969605,-1,-0.1568,51.5433,1072,15,1,1726052011,1731969181,0
NR,234,30,170011,9802203146,-1,-0.1535,51.5443,1000,1,1,1726053941,1726053941,0
NR,234,30,170011,9802203149,-1,-0.1535,51.5443,1000,1,1,1726053951,1726053951,0
NR,234,30,170011,1610203140,-1,0.0217,51.5102,8787,22,1,1726053971,1747687725,0
NR,234,30,170011,9014771724,-1,0.0345,51.5088,1000,20,1,1726054091,1737056822,0
NR,234,30,170011,9014771726,-1,0.0373,51.5073,1123,10,1,1726054111,1736964903,0
NR,234,30,169011,9668280334,-1,0.0432,51.5032,1000,20,1,1726054141,1727596086,0
NR,234,30,169011,1476280325,-1,0.049,51.5016,3308,38,1,1726054151,1734813601,0
NR,234,30,169011,1476280324,-1,0.0579,51.5001,2678,12,1,1726054171,1726349642,0
NR,234,30,169011,429277185,-1,0.0992,51.4909,3110,24,1,1726054391,1747687725,0
NR,234,15,112295,76480931,-1,0.1215,51.494,1000,19,1,1726054511,1744248546,0
NR,234,30,169011,429277188,-1,0.0976,51.4908,3030,26,1,1726102171,1736071802,0
NR,234,30,174011,229228545,-1,-0.1531,51.5434,1000,2,1,1726104401,1726581549,0
NR,234,30,176011,9666969612,-1,-0.1509,51.5431,1000,12,1,1726106378,1740496444,0
NR,234,30,176011,1474969601,-1,-0.1628,51.5419,1000,19,1,1726107269,1731770051,0
NR,234,30,175011,1613365251,-1,-0.1519,51.5413,1576,15,1,1726108152,1726581549,0
NR,234,30,175011,1474985986,-1,-0.1528,51.5433,1000,1,1,1726108372,1726108372,0
NR,234,30,176011,9666969611,-1,-0.1576,51.5422,1000,9,1,1726108502,1730149687,0
NR,234,30,175011,9805365262,-1,-0.1528,51.5433,1000,5,1,1726110293,1726195622,0
NR,234,30,175011,1474985989,-1,-0.141,51.5431,1000,7,1,1726110623,1740532621,0
NR,234,30,175011,9666985995,-1,-0.1479,51.5425,1000,18,1,1726111817,1737056823,0
NR,234,30,169011,820281346,-1,0.1248,51.4968,1000,4,1,1726120162,1731770050,0
NR,234,30,169011,820281349,-1,0.1213,51.4912,1000,2,1,1726120172,1731770050,0
NR,234,30,169011,9012281355,-1,0.1219,51.4946,1000,4,1,1726120182,1736964903,0
NR,234,30,169011,9012281358,-1,0.1219,51.4959,1000,3,1,1726120282,1747687726,0
NR,234,30,169011,9020981256,-1,0.0619,51.4988,2578,9,1,1726155422,1727014806,0
NR,234,30,170011,9014771721,-1,0.0336,51.5089,934,25,1,1726155512,1747687725,0
NR,234,30,169011,826753026,-1,0.0322,51.5097,1000,9,1,1726155532,1727596086,0
NR,234,30,170011,1610203137,-1,0.0311,51.5089,1995,21,1,1726155542,1736187422,0
NR,234,30,176011,9666969608,-1,-0.1504,51.543,1000,4,1,1726166629,1740496444,0
NR,234,30,169011,8621277200,-1,0.0993,51.4904,1000,9,1,1726274034,1731920582,0
NR,234,30,169011,9668280331,-1,0.0435,51.5032,1000,16,1,1726274284,1727630467,0
NR,234,30,170011,9014771723,-1,0.0368,51.5079,1000,13,1,1726274314,1730305211,0
NR,234,30,169011,9018753041,-1,0.035,51.5092,1000,18,1,1726274334,1747687725,0
NR,234,30,164011,1608056834,-1,-0.179,51.5181,1000,7,1,1726275864,1726298045,0
NR,234,30,164011,1475215360,-1,-0.1793,51.5172,1000,5,1,1726275894,1726298045,0
NR,234,30,164011,1487273986,-1,-0.1797,51.52,1000,6,1,1726276124,1726298045,0
NR,234,30,164011,1484210177,-1,-0.1812,51.5216,1000,7,1,1726276164,1726298045,0
NR,234,30,176011,225591298,-1,-0.1803,51.5242,1000,6,1,1726276214,1726298045,0
NR,234,30,164011,8602517518,-1,-0.1795,51.5246,1000,5,1,1726276234,1726298045,0
NR,234,30,164011,8602484749,-1,-0.1807,51.5256,1000,2,1,1726276264,1726298045,0
NR,234,30,176011,225591301,-1,-0.1824,51.5274,1000,6,1,1726276284,1726298045,0
NR,234,30,176011,996524036,-1,-0.1813,51.5284,1000,2,1,1726276344,1726298045,0
NR,234,30,164011,1484210176,-1,-0.1803,51.5289,1000,2,1,1726276354,1726298045,0
NR,234,30,176011,225591300,-1,-0.1779,51.5301,1000,6,1,1726276364,1726298045,0
NR,234,30,164011,1487273989,-1,-0.1793,51.5294,1000,3,1,1726276374,1726298045,0
NR,234,30,176011,8602402829,-1,-0.1769,51.5311,1000,3,1,1726276414,1726298045,0
NR,234,30,176011,8602419211,-1,-0.1767,51.5306,1000,1,1,1726276424,1726276424,0
NR,234,30,176011,225591297,-1,-0.1765,51.5326,1000,5,1,1726276464,1726298045,0
NR,234,30,176011,9805398028,-1,-0.1754,51.5338,1000,3,1,1726276494,1726298045,0
NR,234,30,176011,820969477,-1,-0.1711,51.5363,1000,15,1,1726276514,1726298045,0
NR,234,30,176011,820969472,-1,-0.1684,51.538,1000,2,1,1726276644,1726298045,0
NR,234,30,176011,820969475,-1,-0.1694,51.5385,1000,2,1,1726276664,1726298045,0
