lat,lon,population,user_class,demand_mbps
33.12875004299655,-117.21374955105557,2554.7515,heavy,17
35.83708336549655,-86.37208300775556,2339.3198,light,1
40.74541667919655,-74.05541639035557,13940.665,light,3
39.48708335089655,-80.13041636605557,185.5693,heavy,14
37.77041669109655,-78.56374970565557,21.225496,heavy,20
38.428750021796546,-121.96374953205557,165.91997,moderate,10
32.820416710896545,-95.61374963745557,25.930523,light,1
40.75375001249655,-74.41374972225557,1356.7719,light,4
40.64541667959655,-73.94708305745557,23956.691,heavy,12
33.79541670699655,-80.36374969845556,50.079124,moderate,10
34.603750037096546,-92.53874964975557,33.14144,light,4
29.445416724396544,-98.39708295965558,304.24518,light,4
39.99541668219655,-75.38041638505557,828.21893,moderate,10
39.81208334959655,-75.17208305255556,1121.8783,light,2
39.420416684496544,-84.63041634805558,332.1541,light,2
34.728750036596544,-97.21374963105556,1058.2482,light,1
33.52875004139655,-81.79708302605557,182.1427,light,1
40.30375001429655,-79.37208303575557,1438.582,moderate,10
34.462083370996545,-120.05541620635557,22.533735,moderate,7
44.337083331496544,-69.78041640745556,524.9996,moderate,9
31.470416716296548,-83.49708301925557,934.2535,light,4
35.870416698696545,-78.63041637205556,3487.7874,light,1
41.22875001059655,-86.11374967545557,23.198818,heavy,24
42.66208333819655,-83.84708301785557,36.453697,light,2
39.77041668309655,-74.87208305375557,604.6554,moderate,10
40.47875001359655,-85.50541634455557,61.63919,heavy,14
41.11208334439655,-83.16374968725557,1428.0089,moderate,8
30.545416719996545,-97.84708296185558,2474.2,light,1
38.562083354596545,-90.51374965785557,2267.343,moderate,10
28.412083395196547,-97.75541629555558,1022.6319,moderate,9
38.99541668619655,-94.60541630815557,1868.3435,light,1
40.67041667949655,-74.88874972035556,495.31995,light,3
42.612083338396545,-82.98874968795558,1877.9547,moderate,6
27.828750064196548,-82.78874968875557,1648.9071,light,1
39.17875001879655,-84.85541634715557,626.03577,heavy,18
47.47041665229655,-111.37208290775557,208.65889,moderate,9
41.337083343496545,-82.20541635775557,44.55362,moderate,8
27.303750066296544,-82.42208302355557,399.19873,light,4
47.46208331899655,-122.19708286445558,2617.9282,moderate,7
32.92875004379655,-96.59708296685557,1594.8538,heavy,22
39.612083350396546,-86.20541634175557,1628.3657,light,1
40.77875001239654,-111.88874957235556,2260.5398,heavy,30
31.928750047796548,-82.68041635585557,392.91348,light,2
40.12875001499655,-76.32208304795557,116.91365,light,1
38.887083353296546,-77.40541637695557,1721.9165,moderate,6
46.587083322496554,-90.88874965635557,1299.1245,light,5
33.56208337459655,-112.08041623825557,1696.4097,light,4
38.603750021096545,-121.27208286815556,173.63918,light,2
40.86208334539655,-74.80541638735556,409.4459,light,3
44.95374999569655,-89.67208299455557,32.20607,light,4
37.645416691596544,-120.93874953615557,3965.8196,light,3
34.12041670569655,-81.17208302855556,899.32404,heavy,28
44.23708333189655,-88.33041633325557,922.39703,light,5
40.47041668029655,-81.49708302725557,138.58643,heavy,26
40.64541667959655,-73.92208305755557,7543.5444,light,4
40.703750012696545,-73.80541639135556,15709.114,light,3
42.03708334069655,-93.63874964535557,1817.4246,heavy,14
42.91208333719655,-78.87208303775557,4136.0024,light,4
38.970416686296545,-90.97208298935557,336.4862,moderate,9
38.03708335669655,-121.26374953485558,3367.404,light,2
45.795416658996544,-108.59708291885558,1977.2294,moderate,6
32.57041671189655,-117.02208288515557,1673.4633,light,3
37.38708335929655,-77.44708304345556,312.9337,moderate,9
34.003750039496545,-84.16374968325557,144.49551,light,2
36.13708336429655,-115.14708289265558,1846.0205,heavy,30
43.07875000319655,-89.27208299615558,1548.9731,light,3
40.62875001299655,-74.31374972265557,1563.8705,light,1
41.99541667419655,-87.83874966855556,2312.6353,light,1
40.77041667909655,-73.34708305985556,1737.3015,light,2
42.49541667219655,-83.68041635185557,313.98303,light,2
30.420416720496547,-99.67208295455558,18.966576,light,4
41.09541667779655,-111.98874957195557,1588.1029,moderate,8
40.82041667889655,-96.68041629985557,3145.539,heavy,27
32.60375004509655,-97.11374963145558,1763.7225,moderate,9
41.96208334099655,-87.79708300205557,2968.8938,heavy,21
32.98708337689655,-111.73874957295557,81.26292,heavy,25
36.187083364096544,-115.33874955855558,3294.9133,moderate,6
27.92875006379655,-82.82208302195556,1004.1402,heavy,27
34.12041670569655,-89.86374966045557,4.7834263,light,1
43.703750000696544,-87.74708300225556,501.6216,light,3
33.72041670729655,-84.75541634755557,2042.0494,moderate,7
64.85374991609655,-147.93874942815557,171.4625,light,2
35.787083365696546,-83.53041635245557,114.81552,light,5
29.42875005779655,-81.51374969385557,227.15659,light,5
39.23708335189655,-76.50541638055557,2982.8923,light,1
42.12875000699655,-71.09708306885557,2252.866,heavy,18
39.03708335269655,-95.70541630375557,1927.6964,light,3
43.49541666819655,-96.76374963285556,1189.9008,light,2
32.17041671349655,-111.13041624205557,461.73178,heavy,30
35.41208336719655,-119.12208287675557,2522.0012,light,5
33.61208337439655,-112.39708290365557,2206.2375,moderate,9
40.81208334559655,-77.82208304195557,902.39514,moderate,7
33.17041670949655,-115.48041622465557,1401.2594,light,2
45.520416660096544,-123.08041619425558,3003.5566,light,5
37.57875002519655,-122.35541619715556,4602.231,heavy,23
42.32041667289655,-71.12208306875557,1263.3074,light,2
41.17875001079655,-111.95541623875557,1958.4323,heavy,21
28.320416728896546,-80.61374969745557,1308.905,moderate,9
33.38708337529655,-111.84708290585557,3979.452,light,3
38.59541668779655,-92.33874965055557,218.61917,light,1
42.14541667359655,-88.47208299935556,1268.1923,light,1
32.34541671279655,-111.04708290905558,2045.8055,heavy,29
41.84541667479655,-85.59708301085557,8.291117,moderate,7
34.02875003939655,-117.76374954885557,3142.1558,light,4
38.73708335389655,-89.68041632785557,1525.5493,light,3
28.97875005959655,-82.19708302445557,239.32712,heavy,30
40.73708334589655,-74.67208305455557,84.072395,moderate,8
33.70375004069655,-117.89708288165556,3055.724,light,2
44.77041666309655,-93.33041631325557,1017.2824,light,4
35.53708336669655,-77.04708304505557,838.56244,light,3
34.228750038596544,-118.60541621215557,3582.6035,heavy,16
42.070416673896545,-71.23041640165557,773.8253,light,5
29.237083391896547,-99.79708295405557,875.61743,light,1
37.77875002439655,-121.55541620035558,2236.7996,light,4
32.870416710696546,-97.45541629675557,43.29113,moderate,9
33.912083373196545,-83.43874968615557,375.7949,moderate,6
37.32041669289655,-76.69708304645557,153.03976,light,1
45.09541666179655,-93.35541631315557,3362.7092,heavy,30
25.912083405196547,-97.38041629705558,153.70586,heavy,23
25.778750072396548,-80.32208303195557,4852.2593,moderate,8
35.82041669889655,-86.36374967445558,1753.3661,light,4
35.04541670199655,-85.10541634615556,705.8071,light,5
33.10375004309655,-96.74708296625558,5399.094,light,2
41.95375000769655,-87.93874966815557,1771.2794,moderate,8
41.35375001009655,-72.10541639815557,4499.9224,light,4
41.887083341296545,-87.76374966885557,7166.465,heavy,20
37.428750025796546,-122.18874953115557,1204.0405,moderate,8
38.41208335519655,-82.03874969175557,708.5141,light,2
41.53708334269655,-87.13874967135557,2108.552,moderate,6
36.72875002859655,-76.01374971585557,22.81606,light,4
40.72041667929655,-74.19708305645557,6803.149,light,4
42.31208333959655,-83.18874968715556,949.56384,light,2
37.95375002369655,-121.25541620155556,4418.707,light,5
30.445416720396544,-86.94708300545557,202.46931,moderate,8
41.66208334219655,-71.19708306845557,683.32324,light,2
33.17041670949655,-117.20541621775557,2924.8452,heavy,21
33.77041670709655,-84.44708301545558,1404.5212,light,1
34.81208336959655,-81.18874969515556,8.7793665,heavy,27
43.37041666869655,-88.28041633345558,182.47183,light,3
37.62041669169655,-120.98874953595558,702.22504,light,1
34.16208337219655,-118.39708287965557,4186.882,moderate,8
40.93708334509655,-90.95541632275557,383.09763,light,2
35.012083368796546,-85.23041634565557,1388.2477,light,5
38.85375002009655,-91.94708298545557,2098.5896,heavy,13
41.162083344196546,-104.78874960075557,905.39417,light,4
36.39541669659655,-97.93041629485558,1360.4105,heavy,12
27.75375006449655,-98.18041629385557,38.25478,light,5
41.30375001029655,-72.94708306145557,2745.5574,moderate,6
30.628750052996544,-87.17208300455557,421.0917,light,1
42.27875000639655,-88.21374966705557,2270.0037,light,4
40.80375001229655,-96.65541629995558,2352.1194,heavy,17
38.76208335379655,-77.09708304485557,1857.2478,moderate,6
42.03708334069655,-72.70541639575556,218.92818,light,3
35.77041669909655,-86.72208300635558,12.984884,moderate,9
41.99541667419655,-71.29708306805557,824.4734,moderate,7
41.37041667669655,-73.73874972495557,1256.8984,light,3
35.61208336639655,-77.34708304385556,1896.4546,light,3
40.89541667859655,-75.39708305165557,273.27643,light,2
33.85375004009655,-98.48041629265558,754.69165,light,1
40.04541668199655,-74.18874972315557,1816.9594,moderate,6
42.01208334079655,-93.63874964535557,536.7992,moderate,8
41.44541667639655,-81.63874969335556,2465.2556,light,5
38.82041668689655,-90.72208299035557,861.25757,heavy,20
31.88708338129655,-106.40541626095558,3408.1711,heavy,20
39.103750019096545,-76.80541637935556,2537.5862,moderate,7
28.57041672789655,-81.72208302635556,1030.3767,light,2
30.42875005379655,-86.82208300595558,258.48157,moderate,10
46.05374999129655,-118.33041621325557,1588.7462,light,5
39.337083351496545,-74.48874972195557,3160.6965,heavy,20
35.04541670199655,-114.57208289495557,1024.2415,moderate,6
36.16208336419655,-83.85541635115557,64.866196,moderate,8
43.12875000299655,-79.04708303705557,2010.5433,heavy,21
35.72875003259655,-91.64708298665558,74.862686,light,1
44.04541666599655,-123.09708286085558,3732.9243,light,4
36.245416697196546,-115.21374955905557,2962.5518,light,5
35.03708336869655,-114.58041622825557,788.7408,heavy,25
44.50374999749655,-103.87208293775556,1386.9938,light,3
30.278750054396546,-97.76374962885556,2607.155,light,1
38.39541668859655,-121.44708286745558,3742.552,moderate,7
29.595416723796546,-95.49708297125557,3434.1426,light,1
39.65375001689655,-106.57208292695557,666.78784,moderate,10
36.22041669729655,-94.21374964305556,48.797714,light,1
44.162083332196545,-92.46374965005558,35.199657,light,1
26.66208340219655,-80.26374969885556,2276.6033,heavy,26
47.66208331819655,-117.21374955105557,1362.6212,heavy,26
36.32041669689655,-106.15541626195557,81.70141,light,5
58.39541660859655,-134.59708281485558,61.599186,light,1
48.76208331379655,-122.45541619675558,3179.5305,heavy,17
34.02875003939655,-117.94708288145557,3190.9905,light,2
31.79541671499655,-106.43874959415557,1924.2128,light,1
33.97041670629655,-118.19708288045558,8863.735,light,3
29.453750057696546,-98.50541629255557,3790.3755,light,5
34.06208337259655,-84.46374968205556,1026.5065,light,1
42.12875000699655,-80.08874969955556,4785.1396,moderate,9
47.67041665149655,-122.20541619775557,2597.2253,moderate,7
40.35375001409655,-80.05541636635557,1166.921,light,1
34.80375003629655,-106.68041625985558,459.63663,light,2
37.72041669129655,-122.43874953015558,11374.34,heavy,26
40.90375001189655,-73.86374972445557,7165.3013,light,4
44.253749998496545,-87.52208300315557,25.219545,moderate,6
33.77041670709655,-118.01374954785558,3120.2783,light,3
41.62875000899655,-93.50541631255557,382.8854,light,1
42.36208333939655,-123.34708285985558,55.84235,moderate,8
40.67041667949655,-73.79708305805556,6819.7114,moderate,10
38.020416690096546,-121.92208286555558,3230.0286,light,4
41.01208334479655,-84.13874968335557,35.653534,light,5
35.787083365696546,-86.88874967235557,2730.1028,light,5
38.90375001989655,-84.63041634805558,1292.968,moderate,7
43.72875000059655,-84.39708301565557,302.01672,light,4
30.67041671949655,-92.70541631575557,4.3512797,light,2
43.02041667009655,-71.53041640045556,448.97925,moderate,6
26.66208340219655,-80.23874969895557,3087.963,light,2
35.22875003459655,-80.90541636295556,1731.9025,heavy,20
37.745416691196546,-122.48874952995557,8151.95,light,2
31.545416715996545,-97.12208296475556,6947.443,heavy,16
42.437083339096546,-82.88874968835557,1234.6154,light,2
43.96208333299655,-88.04708300105557,18.586712,heavy,15
33.93708337309655,-118.29708288005557,9257.788,light,2
39.96208334899654,-74.87208305375557,1880.6945,moderate,6
37.737083357896545,-87.08874967155558,934.9293,moderate,8
34.53708337069655,-92.36374965045557,167.87332,light,1
44.36208333139655,-90.03874965975557,4.957865,moderate,9
42.91208333719655,-78.84708303785557,3565.2666,moderate,10
42.53708333869655,-73.11374972745557,4.2584553,moderate,9
39.05375001929655,-77.49708304325557,2197.21,light,4
33.870416706696545,-84.33041634925557,2253.2107,heavy,11
41.41208334319655,-87.36374967045558,1446.1143,light,1
34.07041670589655,-84.66374968125557,1176.5702,heavy,18
42.91208333719655,-85.49708301125557,597.05096,light,5
40.36208334739655,-111.73041623965557,2488.2341,light,5
42.36208333939655,-87.88041633505557,2753.3162,light,1
39.25375001849655,-76.80541637935556,1385.9272,light,4
42.712083337996546,-87.81374966865557,3771.7295,light,5
34.912083369196544,-85.14708301265557,683.8711,light,1
35.52041670009655,-108.74708291825557,1367.338,heavy,15
40.59541667979655,-74.08874972355557,5131.4004,light,2
34.93708336909655,-81.98041635865557,928.95807,light,3
40.703750012696545,-73.94708305745557,23793.709,light,5
43.27041666909655,-73.57208305895557,216.22345,moderate,6
42.27875000639655,-89.00541633055558,1505.176,moderate,6
42.65375000489655,-73.78874972475558,3945.7322,moderate,8
46.50374998949655,-124.04708285705557,176.56546,light,5
37.94541669039655,-76.40541638095557,20.102718,moderate,8
34.62041670369655,-92.46374965005558,907.5358,light,5
35.503750033496544,-86.45541634075558,1213.7781,light,3
36.012083364796545,-86.69708300645557,1385.9508,moderate,9
39.55375001729655,-104.88041626705557,1410.0286,moderate,6
33.81208337359655,-84.60541634815557,822.1465,heavy,27
34.695416703396546,-82.06374969165557,11.5272255,light,5
39.03708335269655,-77.46374971005557,5726.0576,moderate,7
41.620416675696546,-87.77208300215557,1224.7775,moderate,8
38.90375001989655,-92.38041631705558,210.08975,moderate,7
32.65375004489655,-85.38874967835557,910.59924,moderate,7
46.13708332429655,-122.96374952805557,2836.2766,heavy,14
39.03708335269655,-77.50541637655557,4289.6597,moderate,9
32.98708337689655,-96.87208296575557,2220.6323,moderate,9
42.27041667309655,-71.45541640075557,644.3196,light,3
47.42874998579655,-120.28874953875558,1154.4562,heavy,29
35.13708336829655,-119.47208287535557,3062.9197,light,1
41.59541667579655,-83.62208301875557,1673.7518,light,5
41.64541667559655,-72.78874972875556,1142.4188,heavy,20
35.83708336549655,-78.85541637115557,2527.848,moderate,6
42.620416671696546,-82.96374968805557,2540.41,moderate,10
33.84541670679655,-88.58041633225557,107.457375,heavy,25
38.40375002189655,-121.48041620065557,2457.6924,light,3
34.103750039096546,-118.24708288025556,3403.0823,light,3
35.12875003499655,-119.48041620865557,317.89413,moderate,6
36.27041669709655,-95.78041630345557,665.30524,light,2
42.03708334069655,-88.27208300015558,6081.963,heavy,19
41.21208334399655,-80.77208303015557,696.87256,moderate,6
44.87874999599655,-94.40541630895557,296.5559,moderate,10
40.82875001219655,-75.97208304935558,182.69199,heavy,15
29.820416722896546,-95.72208297035557,2097.38,heavy,14
39.93708334909655,-86.00541634255556,1433.9175,light,2
34.053750039296546,-84.23041634965557,1196.5737,heavy,19
28.20375006269655,-82.72208302235556,1352.3748,light,2
41.23708334389654,-95.96374963605557,2474.042,light,1
34.045416705996544,-117.04708288505557,2135.7869,light,4
30.34541672079655,-81.41374969425557,1058.8517,heavy,14
40.64541667959655,-74.25541638955556,3542.6409,heavy,19
36.17875003079655,-115.33041622525556,3857.344,moderate,9
28.02041673009655,-82.11374969145557,1527.735,light,1
34.38708337129655,-86.44708300745557,46.016785,heavy,22
34.195416705396546,-81.03041636245557,140.91048,light,2
32.462083378996546,-92.08874965155557,1132.8853,light,4
44.620416663696545,-91.96374965205557,443.68744,moderate,6
42.50375000549655,-92.33874965055557,1941.7909,light,2
44.62874999699655,-88.13874966735557,24.480635,heavy,29
35.31208336759655,-77.77208304215557,25.655916,moderate,9
36.90375002789655,-76.14708304865557,2533.832,heavy,28
38.99541668619655,-79.12208303675557,1110.4691,moderate,10
44.02041666609655,-123.86374952445557,123.686905,moderate,10
41.80375000829655,-72.82208306195557,692.9898,light,3
34.02875003939655,-117.58874954955557,2519.4214,moderate,6
32.42041671249655,-80.78041636345557,227.80634,light,2
40.47041668029655,-109.52208291515556,581.9516,moderate,10
36.08708336449655,-79.12208303675557,154.22556,heavy,22
27.75375006449655,-98.08874962755557,1166.9149,moderate,8
32.16208338019655,-110.99708290925557,2246.8916,light,3
41.787083341696544,-71.42208306755556,2101.2214,heavy,29
37.97875002359655,-87.64708300265556,733.0791,heavy,21
35.787083365696546,-79.71374970105556,53.88922,moderate,7
47.262083319796545,-122.48874952995557,2761.4023,moderate,7
38.12875002299655,-92.28874965075558,1.9967649,heavy,13
40.253750014496546,-76.21374971505557,158.0009,moderate,9
38.970416686296545,-77.41374971025557,3085.4941,moderate,8
44.87874999599655,-93.34708297985557,1063.7039,light,1
71.30374989029654,-156.72208272635558,1124.309,moderate,8
45.38708332729655,-122.23041619765557,80.147934,moderate,8
32.80375004429655,-117.09708288485558,381.0021,heavy,27
29.545416723996546,-98.58874962555556,1059.5203,light,2
40.31208334759655,-75.94708304945557,2445.703,moderate,8
33.912083373196545,-118.32208287995557,3967.6057,heavy,27
41.12041667769655,-75.43041638485556,106.05094,light,2
36.420416696496545,-86.70541633975557,204.57814,heavy,29
47.070416653896544,-92.72208298235557,13.141028,light,4
45.57041665989655,-84.61374968145557,9.960039,heavy,30
25.937083405096544,-80.28874969875557,2657.2683,light,5
35.420416700496546,-89.77208299415557,1067.5271,moderate,9
40.84541667879655,-80.52208303115557,59.729565,heavy,28
26.162083404196544,-97.98041629465557,2295.4438,moderate,8
40.89541667859655,-85.49708301125557,1953.0835,light,5
38.62875002099655,-121.38041620105557,3497.73,heavy,13
34.03708337269655,-118.20541621375557,8119.7583,moderate,8
38.21208335599655,-91.14708298865557,923.904,heavy,12
42.55375000529655,-70.98041640265556,1462.7336,light,3
42.86208333739655,-89.02208299715556,380.64566,moderate,7
40.17041668149655,-77.23874971095557,126.58793,moderate,9
39.95375001569655,-75.23041638565557,10737.536,light,3
34.44541670439655,-86.86374967245557,124.95417,light,4
39.04541668599655,-76.93874971215557,2828.2368,heavy,23
29.370416724696547,-98.53041629245557,3529.3608,heavy,13
42.51208333879654,-89.02208299715556,2769.6287,light,5
39.62041668369655,-79.94708303345557,1703.9106,light,2
40.85375001209655,-73.42208305955558,1648.7135,light,3
37.44541669239655,-77.48874970995557,634.64886,light,4
32.412083379196545,-106.63874959335557,491.84708,light,2
36.012083364796545,-95.92208296955558,1088.581,light,4
39.93708334909655,-105.03874959975558,1675.884,heavy,11
36.195416697396546,-94.52208297515557,294.49417,light,2
36.03708336469655,-95.93041630285558,1210.8077,light,3
41.04541667799655,-74.02208305715557,1584.7863,light,5
34.25375003849655,-83.71374968505557,370.2594,heavy,16
37.562083358596546,-122.33041619725557,3321.4949,light,5
38.05375002329655,-97.92208296155557,1892.0039,light,2
40.29541668099655,-74.28874972275557,945.44275,light,2
40.67041667949655,-112.00541623855557,3877.0535,heavy,28
32.84541671079655,-115.57208289095557,2211.442,light,3
32.78708337769655,-116.91374955225558,571.03156,light,2
45.60374999309655,-93.63874964535557,11.272017,light,2
47.070416653896544,-122.37208286375557,614.7061,light,1
34.26208337179655,-77.79708304205558,990.5769,moderate,9
41.420416676496544,-74.98041638665556,55.46106,moderate,10
28.503750061496547,-81.21374969505557,808.8826,light,3
38.94541668639655,-77.34708304385556,967.5564,moderate,6
42.90375000389655,-78.67208303855557,1325.8081,heavy,29
38.44541668839655,-81.89708302565558,186.68613,moderate,10
35.13708336829655,-80.84708302985557,1780.7628,moderate,7
28.487083394896544,-81.39708302765557,2366.5295,heavy,23
42.47875000559655,-82.96374968805557,3032.1262,moderate,9
37.50375002549655,-92.78041631545557,21.485435,moderate,8
40.162083348196546,-76.28874971475557,3253.5906,light,1
41.12875001099655,-81.81374969265556,258.3312,light,4
27.370416732696548,-99.48041628865558,1039.8535,heavy,23
42.92041667049655,-78.68041637185557,1423.2119,moderate,7
40.71208334599655,-77.58874970955557,721.86743,light,4
38.795416686996546,-90.74708299025556,2529.835,moderate,10
30.320416720896546,-95.36374963845557,88.45924,light,2
42.69541667139654,-73.14708306065558,870.23346,light,5
45.92041665849655,-122.40541619695557,125.021416,light,2
33.71208337399655,-78.94708303745557,1999.3842,light,2
40.67041667949655,-73.96374972405557,14218.735,light,3
37.34541669279655,-77.50541637655557,5.7038016,light,2
38.75375002049655,-90.57208299095556,1358.8805,heavy,23
28.178750062796546,-82.28874969075557,858.5721,moderate,8
37.96208335699655,-121.34708286785556,1354.3574,light,5
41.73708334189655,-73.93041639085557,321.60556,light,4
37.337083359496546,-122.03041619845557,4632.8696,heavy,19
36.12875003099655,-90.93874965615557,295.93994,heavy,17
38.68708335409655,-77.00541637855557,139.20743,light,5
29.88708338929655,-95.47208297135558,4519.971,light,4
33.07875004319655,-96.57208296695558,1133.734,heavy,23
38.05375002329655,-121.34708286785556,3399.665,light,4
41.40375000989655,-75.68874971715557,3649.4963,light,5
34.103750039096546,-117.88041621505556,2887.2383,light,1
34.74541670319655,-77.33041637725557,426.31067,light,5
43.78708333369654,-85.54708301105556,36.735645,light,3
48.02041665009655,-122.13041619805557,703.9902,moderate,8
42.28708333969655,-71.85541639915557,635.8285,light,4
40.73708334589655,-73.75541639155557,5663.843,heavy,22
45.50374999349655,-93.32208297995557,198.29315,heavy,15
26.97041673429655,-80.09708303285556,1622.9484,moderate,6
39.72041668329655,-90.22208299235557,844.4366,heavy,29
33.99541670619655,-84.17208301655558,2748.9866,heavy,14
42.10375000709655,-71.58041640025557,117.02742,light,1
38.878750019996545,-94.74708297425558,1839.7922,light,1
61.24541659719655,-149.68874942115556,2908.7795,light,5
36.02041669809655,-80.26374969885556,923.88495,light,1
37.72041669129655,-122.08041619825556,787.1028,light,5
32.74541671119655,-117.11374955145557,5961.076,light,2
39.64541668359655,-75.62208305075556,2325.795,moderate,10
41.528750009396546,-90.52208299115557,1323.4727,light,1
40.66208334619655,-73.81374972465557,1292.5632,light,1
33.545416707996544,-117.63041621605558,1839.349,moderate,6
38.47875002159655,-90.75541632355556,938.5326,heavy,12
38.73708335389655,-92.07208298495557,6.356613,moderate,9
47.262083319796545,-122.29708286405557,1112.0782,light,3
45.58708332649655,-94.14708297665557,537.19257,light,5
34.83708336949655,-89.98874965995557,1564.843,moderate,6
36.27041669709655,-91.51374965385557,31.276817,light,1
25.803750072296545,-80.24708303225557,3466.928,moderate,7
40.31208334759655,-74.66374972125557,719.4119,light,3
43.21208333599655,-75.34708305185556,134.60059,heavy,18
