radio,mcc,net,area,cell,unit,lon,lat,range,samples,changeable,created,updated,averagesignal
NR,454,12,61001,1656635793,-1,114.0285,22.4456,1000,2,1,1734829149,1734882484,0
NR,454,12,61001,3344122458,-1,114.0304,22.4457,1000,18,1,1734829233,1739071573,0
NR,454,12,61001,1644331610,-1,114.0276,22.4447,1000,1,1,1734830321,1734830321,0
NR,454,12,61001,3331965531,-1,114.0275,22.4446,1000,2,1,1734830341,1734882484,0
NR,454,12,61001,3286237787,-1,114.0314,22.4451,1000,3,1,1734830527,1739071573,0
NR,454,12,61001,3286237786,-1,114.0332,22.4447,1000,9,1,1734830597,1738424110,0
NR,454,12,61001,3286237785,-1,114.0367,22.446,1369,22,1,1734830607,1738424110,0
NR,454,12,61001,3367748187,-1,114.035,22.4463,1000,5,1,1734830687,1738424110,0
NR,454,12,61001,3367748186,-1,114.0353,22.4459,1000,4,1,1734830707,1738424110,0
NR,454,12,61001,4924686940,-1,114.0349,22.4446,1000,8,1,1734830727,1738424110,0
NR,454,12,61001,1672315282,-1,114.0379,22.4456,1000,6,1,1734830757,1738424110,0
NR,454,12,61001,1745666371,-1,114.036,22.4457,1000,2,1,1734830767,1738424110,0
NR,454,12,61001,3286237586,-1,114.0341,22.4456,1000,6,1,1734830777,1739071573,0
NR,454,12,61001,1672315283,-1,114.036,22.4455,1000,3,1,1734830847,1738424110,0
NR,454,12,61001,4924686937,-1,114.0364,22.4426,1000,10,1,1734830918,1739071573,0
NR,454,12,61001,3311665754,-1,114.039,22.4436,1000,10,1,1734830938,1738424111,0
NR,454,12,61001,1673019795,-1,114.0524,22.459,1000,8,1,1734831098,1738424109,0
NR,454,12,61101,1658569107,-1,114.053,22.4615,1000,14,1,1734831108,1738424109,0
NR,454,12,61101,1658569105,-1,114.0538,22.4648,1000,11,1,1734831128,1738424109,0
NR,454,12,61101,1679688083,-1,114.0549,22.4688,1000,16,1,1734831148,1738424109,0
NR,454,12,61101,1643544979,-1,114.0554,22.4717,1000,4,1,1734831168,1734882485,0
NR,454,12,61101,1643545178,-1,114.0559,22.4734,1000,4,1,1734831178,1734882485,0
NR,454,12,61101,1643545179,-1,114.0561,22.4736,1000,8,1,1734831188,1738424109,0
NR,454,12,61101,1643544977,-1,114.057,22.4761,1000,11,1,1734831198,1738424109,0
NR,454,12,61101,59822506925,-1,114.0581,22.4791,1000,12,1,1734831218,1738424109,0
NR,454,12,61101,59822506927,-1,114.0584,22.484,1000,7,1,1734831238,1734882485,0
NR,454,12,61101,1724907922,-1,114.0586,22.4866,1000,3,1,1734831258,1734882485,0
NR,454,12,61101,1724907923,-1,114.0592,22.4883,1000,4,1,1734831268,1734882485,0
NR,454,12,61101,1643364953,-1,114.0607,22.4902,1000,7,1,1734831278,1734882485,0
NR,454,12,61101,3316908433,-1,114.0644,22.4925,1000,4,1,1734831308,1734882485,0
NR,454,12,61101,1643823505,-1,114.0742,22.4993,1000,8,1,1734831328,1734882485,0
NR,454,12,61101,1643807122,-1,114.0705,22.4942,1000,7,1,1734831338,1734882485,0
NR,454,12,61101,1673380164,-1,114.0732,22.4949,1000,4,1,1734831358,1734882485,0
NR,454,12,61101,1659928899,-1,114.0749,22.4954,1000,4,1,1734831368,1734882485,0
NR,454,12,61101,3298328980,-1,114.0773,22.4965,1000,7,1,1734831378,1734882485,0
NR,454,12,61101,3298328977,-1,114.079,22.4984,1000,4,1,1734831398,1734882485,0
NR,454,12,61101,1643807043,-1,114.0797,22.4996,1000,3,1,1734831408,1734882485,0
NR,454,12,61101,1643807041,-1,114.0802,22.5007,1000,3,1,1734831418,1734882485,0
NR,454,12,61101,1789559106,-1,114.0803,22.5011,1000,1,1,1734831428,1734831428,0
NR,454,12,61101,1789559186,-1,114.0806,22.5022,1000,4,1,1734831438,1734882485,0
NR,454,12,61101,19262243032,-1,114.0826,22.5038,1000,7,1,1734831508,1738424108,0
NR,454,12,61101,1643823705,-1,114.0791,22.5085,1000,6,1,1734831688,1734882485,0
NR,454,12,61101,1643823706,-1,114.0769,22.5107,1000,8,1,1734831788,1734882485,0
NR,454,12,61101,1643823426,-1,114.074,22.5125,1000,3,1,1734831848,1734882485,0
NR,454,12,61101,1789575490,-1,114.0713,22.5168,1000,1,1,1734831918,1734831918,0
NR,454,12,61101,1789608258,-1,114.0705,22.5168,1000,3,1,1734831928,1734882485,0
NR,454,12,61101,1721991490,-1,114.0681,22.5165,1000,7,1,1734831938,1734882485,0
NR,454,12,61101,1721991570,-1,114.0661,22.5159,1000,10,1,1734831968,1734882485,0
NR,454,12,61101,1670021441,-1,114.066,22.5155,1000,2,1,1734832202,1734882485,0
NR,454,12,60902,1723318674,-1,113.9681,22.4617,1065,15,1,1734854939,1734882543,0
NR,454,12,60902,3294151260,-1,113.9693,22.4592,1000,14,1,1734854969,1734882543,0
NR,454,12,60902,3294183828,-1,113.9716,22.4555,1000,4,1,1734855009,1734882543,0
NR,454,12,60902,1670447426,-1,113.9739,22.4527,1000,4,1,1734855030,1734882543,0
NR,454,12,60902,1670447425,-1,113.9765,22.4502,1000,11,1,1734855041,1734882543,0
NR,454,12,60902,3282387547,-1,113.985,22.4433,1000,4,1,1734855113,1734882543,0
NR,454,12,60902,34441986650,-1,113.9857,22.441,1000,7,1,1734855123,1734882543,0
NR,454,12,61001,3429171803,-1,113.9873,22.4341,1000,24,1,1734855143,1739071572,0
NR,454,12,61001,3350495836,-1,113.995,22.442,1305,10,1,1734855153,1739071572,0
NR,454,12,60902,34441986649,-1,113.9826,22.4285,1000,4,1,1734855203,1734882543,0
NR,454,12,60902,1643414106,-1,113.9867,22.4287,655,28,1,1734855213,1739071572,0
NR,454,12,60902,3313680986,-1,113.9888,22.4197,1000,7,1,1734855263,1734882544,0
NR,454,12,60901,3300377177,-1,113.989,22.4167,1000,24,1,1734855273,1738424112,0
NR,454,12,60901,3300377179,-1,113.9904,22.4161,1000,3,1,1734855323,1734882544,0
NR,454,12,60901,3300377180,-1,113.9847,22.4153,1000,22,1,1734855343,1738424112,0
NR,454,12,60901,3294118490,-1,113.9843,22.4215,1000,8,1,1734855373,1739071569,0
NR,454,12,60901,3351609746,-1,113.978,22.4141,1000,8,1,1734855403,1739071572,0
NR,454,12,60901,3294118491,-1,113.9822,22.4107,2043,11,1,1734855463,1738424113,0
NR,454,12,60901,3294118290,-1,113.9951,22.4223,1596,6,1,1734855543,1738119785,0
NR,454,12,60901,1713193561,-1,113.9773,22.4127,2287,9,1,1734855747,1739071575,0
NR,454,12,60401,1664467545,-1,114.143,22.2885,1000,2,1,1734906061,1734937441,0
NR,454,12,60401,3278750297,-1,114.1418,22.2895,1000,17,1,1734906068,1738119782,0
NR,454,12,60401,1661862210,-1,114.1432,22.2896,1000,1,1,1734906128,1734906128,0
NR,454,12,60401,1661862211,-1,114.15,22.2954,1000,2,1,1734906138,1738119782,0
NR,454,12,60101,1654063426,-1,114.1524,22.2977,1314,3,1,1734906208,1738119782,0
NR,454,12,60102,1788641683,-1,114.1583,22.3039,1000,7,1,1734906252,1734937442,0
NR,454,12,60101,1720779153,-1,114.1592,22.3053,1000,2,1,1734906284,1734937441,0
NR,454,12,60101,3367174747,-1,114.1602,22.31,1000,5,1,1734906304,1734937442,0
NR,454,12,60102,3316449883,-1,114.1609,22.3077,1000,9,1,1734906334,1738119782,0
NR,454,12,60102,3315646868,-1,114.1614,22.3106,1000,3,1,1734906354,1734937441,0
NR,454,12,60101,1639219603,-1,114.1615,22.3124,1000,4,1,1734906364,1734937442,0
NR,454,12,60102,3277062545,-1,114.1611,22.3141,1000,4,1,1734906374,1734937442,0
NR,454,12,60101,1724793233,-1,114.1607,22.3154,1000,9,1,1734906394,1738119782,0
NR,454,12,60101,3367174546,-1,114.1593,22.3186,1000,4,1,1734906404,1734937442,0
NR,454,12,60101,3367174746,-1,114.1597,22.3181,1000,15,1,1734906414,1738119782,0
NR,454,12,60101,3367174745,-1,114.1577,22.3218,1000,14,1,1734906424,1738119782,0
NR,454,12,60101,1729151578,-1,114.1559,22.324,1000,4,1,1734906444,1734937442,0
NR,454,12,60101,1729151577,-1,114.1559,22.3257,1000,11,1,1734906455,1739071568,0
NR,454,12,60101,1729151581,-1,114.1542,22.3266,1000,11,1,1734906465,1739071567,0
NR,454,12,60101,36128817753,-1,114.1511,22.3282,1000,6,1,1734906486,1738119782,0
NR,454,12,60101,1662042714,-1,114.1482,22.3295,1000,7,1,1734906496,1734937442,0
NR,454,12,61401,1688437338,-1,114.1454,22.3308,1000,9,1,1734906516,1738119782,0
NR,454,12,60101,3283468891,-1,114.1436,22.3314,1000,8,1,1734906537,1738119782,0
NR,454,12,61401,1688437339,-1,114.1388,22.3333,547,30,1,1734906547,1738119782,0
NR,454,12,61401,1644986970,-1,114.1337,22.3359,1000,4,1,1734906590,1734937442,0
NR,454,12,61401,1644986969,-1,114.1324,22.3383,1000,20,1,1734906601,1739071564,0
NR,454,12,60801,1660518803,-1,114.1295,22.3425,1000,15,1,1734906642,1739071563,0
NR,454,12,60801,3279340122,-1,114.1261,22.3449,1000,11,1,1734906653,1739071563,0
NR,454,12,60801,3279340123,-1,114.1249,22.3467,1000,10,1,1734906684,1739071563,0
NR,454,12,60801,3279340124,-1,114.1244,22.349,1000,8,1,1734906695,1739071563,0
NR,454,12,60801,3359162971,-1,114.1229,22.3512,1000,15,1,1734906705,1739071563,0
NR,454,12,60801,1664123482,-1,114.1208,22.3522,1000,8,1,1734906727,1739071563,0
NR,454,12,60803,1655308890,-1,114.1163,22.3508,1000,10,1,1734906737,1739071563,0
NR,454,12,60803,3346924121,-1,114.1128,22.3491,1000,8,1,1734906759,1734937442,0
NR,454,12,60803,3346924122,-1,114.1109,22.3482,1000,1,1,1734906781,1734906781,0
NR,454,12,60802,1645527441,-1,114.0924,22.3448,1000,4,1,1734906891,1734937442,0
NR,454,12,60802,1711243867,-1,114.0898,22.3456,1000,8,1,1734906901,1734937442,0
NR,454,12,60802,1643626897,-1,114.0863,22.3511,1000,16,1,1734906922,1734937443,0
NR,454,12,60802,1673069146,-1,114.0866,22.3506,1000,4,1,1734906943,1734937443,0
NR,454,12,60802,1643626898,-1,114.0831,22.3579,1000,7,1,1734906983,1734937443,0
NR,454,12,60802,34422899290,-1,114.0809,22.3619,1000,11,1,1734907003,1734937443,0
NR,454,12,60802,34422899291,-1,114.0777,22.3676,1000,8,1,1734907035,1734937443,0
NR,454,12,60802,34448704090,-1,114.0773,22.3687,1000,4,1,1734907057,1734937443,0
NR,454,12,60802,34448703892,-1,114.0744,22.371,1000,4,1,1734907078,1734937443,0
NR,454,12,60802,3292709465,-1,114.0705,22.3733,1000,13,1,1734907089,1734937443,0
NR,454,12,60802,1654309417,-1,114.0675,22.375,1000,1,1,1734907144,1734907144,0
NR,454,12,60802,1654309420,-1,114.0675,22.375,1000,1,1,1734907167,1734907167,0
NR,454,12,61001,1654358569,-1,114.0675,22.375,1000,1,1,1734907188,1734907188,0
NR,454,12,61001,1654358572,-1,114.0675,22.375,1000,1,1,1734907221,1734907221,0
NR,454,12,61001,1654325804,-1,114.0675,22.375,1000,1,1,1734907264,1734907264,0
NR,454,12,61001,1654325801,-1,114.0675,22.375,1000,1,1,1734907298,1734907298,0
NR,454,12,61001,3292725849,-1,114.0621,22.4098,3906,13,1,1734907332,1734937443,0
NR,454,12,61001,1654325569,-1,114.0632,22.416,1000,3,1,1734907375,1734937443,0
NR,454,12,61001,1646182724,-1,114.0635,22.4208,1000,1,1,1734907451,1734907451,0
NR,454,12,61001,1646182723,-1,114.0639,22.422,1000,5,1,1734907463,1734937443,0
NR,454,12,61001,3296428635,-1,114.0612,22.4338,1000,2,1,1734907605,1734937443,0
NR,454,12,61001,3296428636,-1,114.0569,22.4384,1000,11,1,1734907637,1734937443,0
NR,454,12,61001,1726366297,-1,114.0513,22.4431,1000,15,1,1734907681,1734937443,0
NR,454,12,61001,3319071121,-1,114.0449,22.4479,1020,15,1,1734907723,1738424111,0
NR,454,12,61001,1705312658,-1,114.0479,22.4477,1000,5,1,1734907734,1734937443,0
NR,454,12,61001,3347530330,-1,114.042,22.4488,1163,20,1,1734907755,1739071573,0
NR,454,12,61001,1712652689,-1,114.0432,22.4486,1000,16,1,1734907765,1738424110,0
NR,454,12,61001,1712652691,-1,114.0397,22.4452,1000,2,1,1734907818,1738424110,0
NR,454,12,61001,1747878439,-1,114.0343,22.4455,1000,2,1,1734908270,1734937443,0
NR,454,12,61001,3286237585,-1,114.0337,22.4457,1000,4,1,1734908341,1739071573,0
NR,454,12,61001,1647837506,-1,114.0341,22.4459,1000,1,1,1734910127,1734910127,0
NR,454,12,61001,1672315203,-1,114.0338,22.4459,1000,2,1,1734910334,1739071573,0
NR,454,12,61001,1746846247,-1,114.0338,22.4459,1000,2,1,1734910314,1739071573,0
NR,454,12,61001,1789067817,-1,114.0341,22.4459,1000,1,1,1734913185,1734913185,0
NR,454,12,61001,1672315281,-1,114.0338,22.4459,1000,2,1,1734913195,1739071573,0
NR,454,12,61001,1687781778,-1,114.0325,22.4452,1000,1,1,1734913447,1734913447,0
NR,454,12,61001,1647837510,-1,114.0318,22.4458,1000,1,1,1734913678,1734913678,0
NR,454,12,61001,3286237590,-1,114.0318,22.4458,1000,1,1,1734913688,1734913688,0
NR,454,12,61001,3344122258,-1,114.0385,22.4467,1000,5,1,1734914004,1738424110,0
NR,454,12,61001,3331965329,-1,114.0271,22.4465,1000,2,1,1734914540,1739071568,0
NR,454,12,61001,34425324123,-1,114.0264,22.4475,1000,1,1,1734915141,1734915141,0
NR,454,12,61001,1675231835,-1,114.0171,22.4497,1000,6,1,1734915629,1739071568,0
NR,454,12,61001,3298017883,-1,114.0174,22.4494,1000,6,1,1734915640,1734937444,0
NR,454,12,61001,1704641113,-1,113.9946,22.4413,1000,12,1,1734915832,1739071569,0
NR,454,12,60901,1688748635,-1,113.9895,22.4339,1000,1,1,1734915970,1734915970,0
NR,454,12,60901,1747976743,-1,113.9686,22.4133,1000,1,1,1734916820,1734916820,0
NR,454,12,60901,34414133650,-1,113.9756,22.3938,1000,5,1,1737093977,1738119722,0
NR,454,12,60901,34414133850,-1,113.9755,22.3936,1000,19,1,1737093995,1739071571,0
NR,454,12,60901,3282092437,-1,113.9763,22.3927,1000,4,1,1737095068,1739071571,0
NR,454,12,60901,8210629017,-1,113.9766,22.3928,1000,2,1,1737095741,1739071571,0
NR,454,12,60901,8210629019,-1,113.9766,22.3928,1000,2,1,1737095841,1739071571,0
NR,454,12,60901,3282092636,-1,113.9762,22.3925,1000,10,1,1737095861,1739071571,0
NR,454,12,60901,1657029209,-1,113.9763,22.3923,1000,9,1,1737095871,1739071571,0
NR,454,12,60901,1657029211,-1,113.9763,22.3936,1000,1,1,1737096021,1737096021,0
NR,454,12,60901,3315745369,-1,113.9763,22.3936,1000,1,1,1737096091,1737096091,0
NR,454,12,60901,1643692353,-1,113.9763,22.3936,1000,1,1,1737096311,1737096311,0
NR,454,12,60901,3282092435,-1,113.9763,22.3936,1000,1,1,1737096343,1737096343,0
NR,454,12,60901,3315745169,-1,113.9763,22.3936,1000,1,1,1737096363,1737096363,0
NR,454,12,60901,8210629016,-1,113.9766,22.3928,1000,2,1,1737096847,1739071571,0
NR,454,12,60901,8210629020,-1,113.9763,22.3929,1000,2,1,1737097998,1739071571,0
NR,454,12,60901,1657029210,-1,113.9763,22.3936,1000,1,1,1737099629,1737099629,0
NR,454,12,60901,3280224857,-1,113.9761,22.3933,1000,14,1,1737099669,1739071571,0
NR,454,12,60901,3318071898,-1,113.9765,22.3955,1000,5,1,1737100183,1738119722,0
NR,454,12,60901,3318071897,-1,113.9766,22.3975,1000,7,1,1737100203,1738424113,0
NR,454,12,60901,1691615834,-1,113.9768,22.3996,1000,4,1,1737100223,1738119722,0
NR,454,12,60901,3297100377,-1,113.977,22.4009,1000,14,1,1737100263,1739071570,0
NR,454,12,60901,1657274971,-1,113.9768,22.4022,1000,5,1,1737100283,1738424113,0
NR,454,12,60901,1657274969,-1,113.9781,22.4044,1380,6,1,1737100293,1739071571,0
NR,454,12,60901,3345334674,-1,113.9783,22.4073,1000,4,1,1737100303,1738119723,0
NR,454,12,60901,3281797521,-1,113.9786,22.4085,1000,3,1,1737100313,1738119723,0
NR,454,12,60901,1657274769,-1,113.9782,22.4056,1511,15,1,1737100323,1739071571,0
NR,454,12,60901,1707196817,-1,113.9804,22.4153,1000,11,1,1737100523,1739071569,0
NR,454,12,60901,3368305041,-1,113.9749,22.414,1000,18,1,1737100633,1739071575,0
NR,454,12,60901,3368305042,-1,113.9713,22.4127,1000,4,1,1737100673,1738423981,0
NR,454,12,60901,1729904964,-1,113.969,22.4143,1000,1,1,1737150276,1737150276,0
NR,454,12,60901,3351609945,-1,113.977,22.4142,1000,2,1,1737150925,1738423982,0
NR,454,12,60901,1713193361,-1,113.979,22.4151,1000,2,1,1737151015,1738119781,0
NR,454,12,60901,1707197019,-1,113.9803,22.4137,1000,24,1,1737151086,1739071575,0
NR,454,12,60801,1674002835,-1,114.1191,22.3521,1000,6,1,1737249185,1738119782,0
NR,454,12,60801,1664123282,-1,114.1202,22.3522,1000,8,1,1737249191,1738119782,0
NR,454,12,60801,1674002834,-1,114.1236,22.3514,1000,4,1,1737249221,1738119782,0
NR,454,12,60801,3359162772,-1,114.1244,22.3499,1000,4,1,1737249231,1738119782,0
NR,454,12,60801,3279339924,-1,114.1245,22.3481,1000,4,1,1737249241,1738119782,0
NR,454,12,60101,3319333466,-1,114.1486,22.3295,1000,3,1,1737249417,1738119782,0
NR,454,12,60101,1657815362,-1,114.1615,22.309,1000,4,1,1737249560,1738119782,0
NR,454,12,60101,1654063425,-1,114.1593,22.3046,1000,8,1,1737249571,1738119782,0
NR,454,12,60102,1788641681,-1,114.1571,22.3014,1000,1,1,1737249675,1737249675,0
NR,454,12,60102,3328508230,-1,114.1568,22.3012,1000,1,1,1737249684,1737249684,0
NR,454,12,60401,1664467345,-1,114.1491,22.2958,1000,2,1,1737249792,1738119782,0
NR,454,12,60401,1642381913,-1,114.1428,22.2891,1000,3,1,1737249843,1738119782,0
NR,454,12,60401,1642381713,-1,114.1425,22.289,1000,1,1,1737249863,1737249863,0
NR,454,12,60401,1661862289,-1,114.1458,22.2887,1000,4,1,1737249915,1738119782,0
NR,454,12,60401,1640333915,-1,114.147,22.2885,1000,2,1,1737249925,1738119782,0
NR,454,12,60401,1712882268,-1,114.1477,22.2885,1000,1,1,1737249935,1737249935,0
NR,454,12,60401,3297362523,-1,114.15,22.2879,1000,2,1,1737249947,1738119782,0
NR,454,12,60401,3297362522,-1,114.1541,22.2869,1000,3,1,1737250211,1738119783,0
NR,454,12,60401,3347858009,-1,114.1557,22.2865,1000,2,1,1737250277,1738119782,0
NR,454,12,60401,3347858010,-1,114.1557,22.2865,1000,1,1,1737250309,1737250309,0
NR,454,12,60401,3280487001,-1,114.1582,22.2832,1000,6,1,1737250341,1738119783,0
NR,454,12,60401,1641661017,-1,114.1607,22.2822,1000,5,1,1737250472,1738119783,0
NR,454,12,60401,1641661018,-1,114.1622,22.2816,1000,3,1,1737250513,1738119783,0
NR,454,12,60402,3335127644,-1,114.1635,22.281,1000,3,1,1737250523,1738119783,0
NR,454,12,60402,3335127443,-1,114.1636,22.2803,1000,3,1,1737250534,1738119783,0
NR,454,12,60402,3335127643,-1,114.1632,22.2798,1000,2,1,1737250545,1738119783,0
NR,454,12,60401,3344712281,-1,114.1648,22.2787,1000,6,1,1737250575,1738119783,0
NR,454,12,60402,1644741210,-1,114.1637,22.279,1000,3,1,1737250586,1738119783,0
NR,454,12,60402,3326984796,-1,114.1675,22.278,1000,3,1,1737250618,1738119783,0
NR,454,12,60402,1646379610,-1,114.1692,22.2776,1000,4,1,1737250629,1738119783,0
NR,454,12,60402,1707704922,-1,114.1714,22.2774,1000,5,1,1737250683,1738119783,0
NR,454,12,60402,3278832217,-1,114.1734,22.2776,1000,4,1,1737250703,1738119783,0
NR,454,12,60402,3315696219,-1,114.1737,22.2778,1000,4,1,1737250713,1738119783,0
NR,454,12,60402,3278832219,-1,114.1735,22.2777,1000,2,1,1737250932,1738119783,0
NR,454,12,60402,1655521884,-1,114.1734,22.2776,1000,1,1,1737250972,1737250972,0
NR,454,12,60402,1641153115,-1,114.1732,22.2776,1000,1,1,1737251012,1737251012,0
NR,454,12,61501,1653752359,-1,114.1732,22.2776,1000,1,1,1737251022,1737251022,0
NR,454,12,61501,1653752360,-1,114.1732,22.2776,1000,1,1,1737251214,1737251214,0
NR,454,12,61501,1653752362,-1,114.1732,22.2776,1000,1,1,1737251441,1737251441,0
NR,454,12,61501,1653178692,-1,114.1732,22.2776,1000,1,1,1737251481,1737251481,0
NR,454,12,61501,1653178694,-1,114.1732,22.2776,1000,1,1,1737251567,1737251567,0
NR,454,12,61501,1653670442,-1,114.1732,22.2776,1000,1,1,1737251682,1737251682,0
NR,454,12,61501,1653670440,-1,114.1732,22.2776,1000,1,1,1737251598,1737251598,0
NR,454,12,61501,1740472642,-1,114.1732,22.2776,1000,1,1,1737251704,1737251704,0
NR,454,12,61501,1740472643,-1,114.1732,22.2776,1000,1,1,1737251791,1737251791,0
NR,454,12,61501,1653473603,-1,114.1732,22.2776,1000,1,1,1737251813,1737251813,0
